"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1","KA1","EQD"
"04065099999","1916-07-11T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0010,1","22000,1,C,N","999999,9,N,9","+0100,1","+9999,9","10106,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0050,1",
"04065099999","1916-07-11T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0172,1","+9999,9","10102,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-11T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0072,1","+9999,9","10114,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0178,1",
"04065099999","1916-07-12T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0100,1","+9999,9","10135,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0061,1",
"04065099999","1916-07-12T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","320,1,N,0046,1","99999,9,9,N","999999,9,N,9","+0072,1","+9999,9","10133,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-12T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0061,1","+9999,9","10130,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0100,1",
"04065099999","1916-07-13T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","140,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0061,1","+9999,9","10103,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0039,1",
"04065099999","1916-07-13T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","999999,9,N,9","+0150,1","+9999,9","10100,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-13T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0078,1","+9999,9","10117,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0161,1",
"04065099999","1916-07-14T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","140,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0078,1","+9999,9","10100,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0050,1",
"04065099999","1916-07-14T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0111,1","+9999,9","10076,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-14T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","999999,9,N,9","+0128,1","+9999,9","10057,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0128,1",
"04065099999","1916-07-15T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0122,1","+9999,9","10004,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0078,1",
"04065099999","1916-07-15T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0178,1","+9999,9","09985,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-15T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0139,1","+9999,9","09977,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0189,1",
"04065099999","1916-07-16T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","230,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0111,1","+9999,9","09959,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0089,1",
"04065099999","1916-07-16T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","230,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0161,1","+9999,9","09960,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-16T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","230,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","10020,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1",
"04065099999","1916-07-17T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0100,1","+9999,9","10048,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0089,1",
"04065099999","1916-07-17T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0161,1","+9999,9","10043,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-17T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0078,1","+9999,9","10048,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1",
"04065099999","1916-07-18T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","10064,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0072,1",
"04065099999","1916-07-18T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0046,1","22000,1,C,N","999999,9,N,9","+0122,1","+9999,9","10062,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-18T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0123,1","22000,1,C,N","999999,9,N,9","+0078,1","+9999,9","10062,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0150,1",
"04065099999","1916-07-19T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0078,1","+9999,9","09994,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0061,1",
"04065099999","1916-07-19T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0122,1","+9999,9","09991,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-19T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0078,1","+9999,9","10038,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0139,1",
"04065099999","1916-07-20T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","10091,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0072,1",
"04065099999","1916-07-20T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0122,1","+9999,9","10103,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-20T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","10100,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0139,1",
"04065099999","1916-07-21T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0139,1","+9999,9","10078,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0072,1",
"04065099999","1916-07-21T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0172,1","+9999,9","10077,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-21T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0122,1","+9999,9","10078,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0178,1",
"04065099999","1916-07-22T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","999999,9,N,9","+0128,1","+9999,9","10012,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0100,1",
"04065099999","1916-07-22T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0123,1","22000,1,C,N","999999,9,N,9","+0100,1","+9999,9","10030,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-22T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0123,1","22000,1,C,N","999999,9,N,9","+0078,1","+9999,9","10064,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0128,1",
"04065099999","1916-07-23T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0123,1","22000,1,C,N","999999,9,N,9","+0078,1","+9999,9","10133,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0072,1",
"04065099999","1916-07-23T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0093,1","22000,1,C,N","999999,9,N,9","+0100,1","+9999,9","10144,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-23T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0089,1","+9999,9","10146,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0122,1",
"04065099999","1916-07-24T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","10126,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0072,1",
"04065099999","1916-07-24T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0046,1","22000,1,C,N","999999,9,N,9","+0161,1","+9999,9","10096,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-24T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","020,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0078,1","+9999,9","10061,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1",
"04065099999","1916-07-25T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0089,1","+9999,9","09987,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0072,1",
"04065099999","1916-07-25T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0122,1","+9999,9","09982,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-25T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0046,1","22000,1,C,N","999999,9,N,9","+0078,1","+9999,9","10020,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0139,1",
"04065099999","1916-07-26T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","10051,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0072,1",
"04065099999","1916-07-26T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0139,1","+9999,9","10050,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-26T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","10056,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0161,1",
"04065099999","1916-07-27T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0100,1","+9999,9","10064,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0078,1",
"04065099999","1916-07-27T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0139,1","+9999,9","10062,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-27T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","999999,9,N,9","+0089,1","+9999,9","10058,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0150,1",
"04065099999","1916-07-28T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0010,1","22000,1,C,N","999999,9,N,9","+0100,1","+9999,9","10064,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0078,1",
"04065099999","1916-07-28T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0150,1","+9999,9","10060,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-28T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","10041,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0161,1",
"04065099999","1916-07-29T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","10039,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0078,1",
"04065099999","1916-07-29T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0139,1","+9999,9","10039,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-29T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0100,1","+9999,9","10040,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0161,1",
"04065099999","1916-07-30T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","999999,9,N,9","+0100,1","+9999,9","10051,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0078,1",
"04065099999","1916-07-30T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0150,1","+9999,9","10051,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-30T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,N,9","+0089,1","+9999,9","10062,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0161,1",
"04065099999","1916-07-31T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","999999,9,N,9","+0089,1","+9999,9","10053,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0078,1",
"04065099999","1916-07-31T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0046,1","99999,9,9,N","999999,9,N,9","+0122,1","+9999,9","10050,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-07-31T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","999999,9,N,9","+0078,1","+9999,9","10029,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0139,1",
"04065099999","1916-08-01T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0100,1","+9999,9","09993,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0072,1",
"04065099999","1916-08-01T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0139,1","+9999,9","09981,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-08-01T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","09998,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0150,1",
"04065099999","1916-08-02T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0046,1","99999,9,9,N","999999,9,N,9","+0072,1","+9999,9","10020,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0050,1",
"04065099999","1916-08-02T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,N,9","+0089,1","+9999,9","10008,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-08-02T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","999999,9,N,9","+0072,1","+9999,9","10045,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0111,1",
"04065099999","1916-08-03T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0046,1","99999,9,9,N","999999,9,N,9","+0072,1","+9999,9","10141,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0061,1",
"04065099999","1916-08-03T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,N,9","+0089,1","+9999,9","10187,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-08-03T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,N,9","+0061,1","+9999,9","10219,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0111,1",
"04065099999","1916-08-04T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,N,9","+0089,1","+9999,9","10123,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0050,1",
"04065099999","1916-08-04T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0123,1","22000,1,C,N","999999,9,N,9","+0139,1","+9999,9","10132,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-08-04T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0078,1","+9999,9","10145,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0161,1",
"04065099999","1916-08-05T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0072,1","+9999,9","10194,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0061,1",
"04065099999","1916-08-05T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0100,1","+9999,9","10201,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-08-05T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0046,1","99999,9,9,N","999999,9,N,9","+0078,1","+9999,9","10219,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0111,1",
"04065099999","1916-08-06T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0078,1","+9999,9","10169,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0061,1",
"04065099999","1916-08-06T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0100,1","+9999,9","10152,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-08-06T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0089,1","+9999,9","10165,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0122,1",
"04065099999","1916-08-07T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","999999,9,N,9","+0072,1","+9999,9","10168,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0061,1",
"04065099999","1916-08-07T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,N,9","+0089,1","+9999,9","10180,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-08-07T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0046,1","99999,9,9,N","999999,9,N,9","+0072,1","+9999,9","10186,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0100,1",
"04065099999","1916-08-08T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","320,1,N,0026,1","99999,9,9,N","999999,9,N,9","+0078,1","+9999,9","10192,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0050,1",
"04065099999","1916-08-08T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0100,1","+9999,9","10183,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-08-08T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0078,1","+9999,9","10197,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0111,1",
"04065099999","1916-08-09T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","10177,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0072,1",
"04065099999","1916-08-09T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0128,1","+9999,9","10172,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-08-09T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","10172,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0150,1",
"04065099999","1916-08-10T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0089,1","+9999,9","10158,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0072,1",
"04065099999","1916-08-10T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","999999,9,N,9","+0122,1","+9999,9","10153,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-08-10T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0100,1","+9999,9","10130,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0139,1",
"04065099999","1916-08-11T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0093,1","22000,1,C,N","999999,9,N,9","+0100,1","+9999,9","10057,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0078,1",
"04065099999","1916-08-11T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0154,1","22000,1,C,N","999999,9,N,9","+0139,1","+9999,9","09990,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
